date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,count,livedead,tree_notes,photos
2021-07-05,Shovel Creek,ShCr1,A,black spruce,no,NA,1.6,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,1.4,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,1.4,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,0.9,NA,NA,100,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,0.9,NA,NA,100,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,0.4,NA,NA,100,100,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,0.4,NA,NA,100,100,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.4,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.4,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.7,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.7,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.7,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.7,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.6,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.6,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.9,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,A,black spruce,yes,NA,NA,1.9,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,5,NA,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,5,NA,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,4.9,NA,50,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,4.9,NA,50,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,4.4,NA,50,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,4.4,NA,50,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,3.8,NA,25,25,25,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,3.8,NA,25,25,25,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,3.4,NA,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,3.4,NA,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,2.3,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,2.3,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,2.2,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,2.2,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,1.9,NA,0,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,1.9,NA,0,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,1.5,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,1.5,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,1.4,NA,NA,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,1.4,NA,NA,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,0.9,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.2,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.2,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.6,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.6,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.6,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.6,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,2.1,NA,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,2.1,NA,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.6,NA,0,0,0,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1.6,NA,0,0,0,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1,NA,0,0,0,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,B,black spruce,yes,NA,NA,1,NA,0,0,0,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,5.5,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,5.5,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,5.2,NA,50,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,5.2,NA,50,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,5.1,NA,100,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,5.1,NA,100,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.7,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.7,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.6,NA,75,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.6,NA,75,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.5,NA,50,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.5,NA,50,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.3,NA,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4.3,NA,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4,NA,50,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,4,NA,50,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.9,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.9,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.8,NA,100,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.8,NA,100,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.7,NA,50,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.7,NA,50,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.5,NA,100,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.5,NA,100,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.4,NA,75,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3.4,NA,75,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3,NA,100,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,3,NA,100,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.8,NA,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.8,NA,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.5,NA,0,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.5,NA,0,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.3,NA,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.3,NA,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.2,NA,75,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.2,NA,75,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.1,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2.1,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2,NA,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,2,NA,NA,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.9,NA,100,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.9,NA,100,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.8,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.8,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.7,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.7,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.6,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.6,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.6,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.6,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.6,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.6,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.5,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.5,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.4,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.4,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.4,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.4,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.2,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.2,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.2,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.2,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.1,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.1,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.1,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1.1,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,1,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,0.9,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,0.9,NA,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.8,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.8,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.8,NA,100,100,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.8,NA,100,100,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.2,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.2,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.4,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.4,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.5,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.5,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.1,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.7,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.7,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,2,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,2,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.5,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,1.5,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,0.7,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,5.2,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr1,C,black spruce,yes,NA,NA,5.2,25,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,7,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,7,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,6.9,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,6.9,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,5.5,NA,75,100,100,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,5.5,NA,75,100,100,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,5.1,NA,75,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,5.1,NA,75,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,white spruce,yes,NA,5.1,NA,75,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,white spruce,yes,NA,5.1,NA,75,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,4.93,NA,25,75,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,4.93,NA,25,75,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,4.9,NA,25,75,75,50,NA,NA,dead,Recorded cm,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,4.9,NA,25,75,75,50,NA,NA,dead,Recorded cm,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,4.84,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,4.84,NA,25,75,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,4.6,NA,75,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,4.6,NA,75,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,3.9,NA,50,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,3.9,NA,50,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,3.4,NA,NA,75,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,3.4,NA,NA,75,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,3.4,NA,NA,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,3.4,NA,NA,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,3.1,NA,75,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,3.1,NA,75,100,75,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,2.3,NA,NA,0,0,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,2.3,NA,NA,0,0,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,2.2,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,2.2,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,1.6,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,1.6,NA,NA,100,100,50,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,1,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,1,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,0.4,NA,75,100,75,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,no,NA,0.4,NA,75,100,75,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,NA,2.66,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,NA,2.66,NA,100,100,100,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,NA,0.36,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,A,black spruce,yes,NA,NA,0.36,NA,100,100,75,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,5.9,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,5.9,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,5.2,NA,50,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,5.2,NA,50,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,5,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,5,NA,NA,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,yes,NA,4.9,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,yes,NA,4.9,NA,25,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,4.9,NA,75,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,4.9,NA,75,50,50,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,4.8,NA,50,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,4.8,NA,50,75,75,25,NA,NA,dead,NA,NA
2021-07-05,Shovel Creek,ShCr2,B,black spruce,no,NA,4.2,NA,NA,75,75,25,NA,NA,dead,NA,NA
